,id,current_role,current_role_TEXT,role_in_turnover,experience_years,professional_background_TEXT,fleet_size,fleet_size_oo,fleet_vocation_mixed_use_TEXT,fleet_vocation_other_TEXT,in_chicago,ownership_model,percentage_company_owned,percentage_pre_2010,percentage_class_6,percentage_urban_logistics,turnover_priorities_TEXT,turnover_financial_TEXT,decision_tools_cost,decision_tools_maintenance,decision_tools_emissions,decision_tools_telematics,decision_tools_regulations,decision_tools_consulting,decision_tools_AI,decision_tools_other,decision_tools_other_TEXT,years_replacement,replacement_priority_TEXT,purchase_markets,purchase_markets_TEXT,replace_pre2010,expand_fleet,turnover_comments_TEXT,rank_support_financial,rank_support_technical,rank_support_infrastructure,rank_support_certifications,rank_support_other,rank_support_other_TEXT,innovation_ice,innovation_hybrid,innovation_bev,innovation_hydrogen,innovation_telematic,innovation_ai,innovation_route,innovation_other,innovation_other_TEXT,innovation_best_TEXT,innovation_worst_TEXT,renewal_barriers_TEXT,key_stakeholders_TEXT,influence_by_customers,influence_by_regulatory,influence_by_communities,influence_by_industry,influence_by_investors,influence_by_ngo,influence_by_other,influence_by_other_TEXT,influence_on_customers,influence_on_regulatory,influence_on_communities,influence_on_industry,influence_on_investors,influence_on_ngo,influence_on_other,influence_on_other_TEXT,turnover_comments_2_TEXT,additional_comments_TEXT,fleet_vocation_1,fleet_vocation_2,fleet_vocation_3,fleet_vocation_4,fleet_vocation_5,fleet_vocation_6,fleet_vocation_nan,region_1,region_2,region_3,region_4,region_5,region_6,region_nan,turnover_priorities_1,turnover_priorities_2,turnover_priorities_3,turnover_priorities_4,turnover_priorities_5,turnover_priorities_6,turnover_priorities_7,turnover_priorities_8,turnover_priorities_9,turnover_priorities_nan,turnover_financial_1,turnover_financial_10,turnover_financial_2,turnover_financial_3,turnover_financial_4,turnover_financial_5,turnover_financial_6,turnover_financial_7,turnover_financial_8,turnover_financial_9,turnover_financial_nan,replacement_priority_1,replacement_priority_2,replacement_priority_3,replacement_priority_4,replacement_priority_5,replacement_priority_6,replacement_priority_7,replacement_priority_8,replacement_priority_nan,renewal_barriers_1,renewal_barriers_10,renewal_barriers_11,renewal_barriers_2,renewal_barriers_3,renewal_barriers_4,renewal_barriers_5,renewal_barriers_6,renewal_barriers_7,renewal_barriers_8,renewal_barriers_9,renewal_barriers_nan,key_stakeholders_1,key_stakeholders_10,key_stakeholders_2,key_stakeholders_3,key_stakeholders_4,key_stakeholders_5,key_stakeholders_6,key_stakeholders_7,key_stakeholders_8,key_stakeholders_9,key_stakeholders_nan,oo_veh_char_3,oo_veh_char_nan,fleet_type,current_role_oo,current_role_oo_TEXT,oo_veh_char_1,oo_veh_char_2,oo_veh_char_4,source
155,98e145f9,3,,2.0,5.0,20 year owner-operator and fleet owner.,,,,,1.0,,,0.0,0.0,0.0,,,3.0,4.0,2.0,3.0,4.0,2.0,2.0,,,3.5,,3.0,,3.0,2.0,"The moves to improve emissions were a money loser for truckers - higher maintenance and equipment acquisition costs, more downtime. There was almost no regulatory of financial incentive to buy new trucks, giving owners of 1999 and older trucks a competitive advantage that continues today.",1.0,3.0,2.0,4.0,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,Janus electric system (in use in Australia),Current types of electric trucks,,,,,,,,,,,,,,,,,,,New equipment is too expensive and interest rates too high. Economic uncertainty prevents investment.,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,7.0,,1.0,0.0,0.0,Owner-Operators
156,abc2b7ac,3,,1.0,5.0,owner,,,,,1.0,,,0.0,0.0,0.0,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,20.0,,2.0,,,3.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,0,,1,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,0.0,1.0,Owner-Operators
157,00e0d4d9,3,,1.0,2.0,,,,,,2.0,,,0.0,0.0,0.0,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,-,10.0,,1.0,,,4.0,,1.0,2.0,3.0,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,0.0,1.0,Owner-Operators
158,56ebb5ae,3,,1.0,5.0,Networking with other professionals ,,,,,1.0,,,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,,6.0,,2.0,,,3.0,,1.0,2.0,3.0,5.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
159,fe46c9d3,3,,1.0,5.0,"43 years over the road, 26 years as an owner operator. I've hauled open deck, oversize, dry van, reefer, bulk tank, and bulk hopper bottom. ",,,,,2.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,2.0,3.0,,,6.0,,3.0,,,3.0,,2.0,4.0,5.0,3.0,1.0,I don't plan to ever adopt new technologies for my fleet replacement! If it's not diesel I won't have it.,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,New technology with the elimination of strict EPA emissions mandates.,Self driving trucks,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,1,1,0,0,0,1,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
160,68b9adbf,3,,1.0,3.0,Owner operators with 1 truck company ,,,,,2.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,3.0,2.0,,,6.0,,2.0,,3.0,2.0,,1.0,2.0,4.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,Fuel consumption ,Electric,,,,,,,,,,,,,,,,,,,Financial ,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,,1,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,1.0,0.0,0.0,Owner-Operators
161,ee778904,3,,1.0,5.0,Owner/op for 20 years,,,,,1.0,,,0.0,0.0,0.0,,,3.0,4.0,3.0,4.0,3.0,4.0,3.0,,,4.0,,4.0,,,3.0,No,1.0,2.0,5.0,3.0,4.0,"Larger useable bunk, lighter weight on steer axle",2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,"Route planning, fuel mileage",Broker transparency ,,,,,,,,,,,,,,,,,,,Financial and regulatory and f.e.t tax,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,,1,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
162,222ea9d4,3,,1.0,5.0,Owner operator with both having authority and being leased to a carrier,,,,,1.0,,,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Na,10.0,,3.0,,,3.0,No,1.0,2.0,3.0,4.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Na,,,,,,,,,,,,,,,,,,,,,Electric/cng,No,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,1,0,1,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
163,d11831cb,3,,1.0,5.0,"I grew up in a small, 5 truck, family trucking company, from the early seventies. Helped do repairs, & maintenance,  and manage operations. We done it all ourselves, with trucks. Total repairs, rebuilds, & renovations. Very strict, & particullar. I was taught to drive through a very long term, informal apprenticeship. Strict, & particular teaching, to be the best, and safest, and professional. 
",,,,,1.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,5.0,,1.0,,,3.0,No,2.0,1.0,3.0,4.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Not Likely,Clean burning engines,Electric ,,,,,,,,,,,,,,,,,,,Financial,"The trucking industry, & government needs to better understand,  and offer more support, to small, independent truckers. Financial, and reliabilty problems, are huge factors, in equipment replacement decisions !",0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,1,0,0,0,0,0,1,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
164,85eba021,3,,1.0,5.0,Owner operator 34 years,,,,Specialized(Super Loads),2.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,Common sense,12.5,,2.0,,4.0,4.0,Get rid of these insane emission standards that destroy our equiptment and hinders longevity of the equiptment. ,1.0,2.0,3.0,5.0,4.0,None of the above,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,1,0,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,0.0,0.0,Owner-Operators
165,e6aa89e2,3,,1.0,5.0,"30 years of transportation experience, Associates degree in Business.",,,,,1.0,,,0.0,0.0,0.0,,,4.0,4.0,2.0,2.0,2.0,2.0,2.0,,,12.0,,1.0,,3.0,3.0,,1.0,3.0,2.0,4.0,5.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,BEV,ICE,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,,1,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,1.0,0.0,0.0,Owner-Operators
166,c62e4830,3,,1.0,5.0,12th grade school education 40+ years of Trucking,,,,,2.0,,,0.0,0.0,0.0,,,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,,10.0,,1.0,,,3.0,,4.0,1.0,2.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Leave things alone,Maybe,Probably not,,,,,,,,,,,,,,,,,,,Lack of understanding the new technology,The lack of dependability on the new technology,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
167,b07adc2d,3,,1.0,5.0,65years,,,,,2.0,,,0.0,0.0,0.0,,,4.0,3.0,2.0,2.0,2.0,2.0,,,,10.0,,3.0,,,3.0,no,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,,1,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,1,0,0,1,0,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
168,fc812bcb,3,,3.0,1.0,Masters in public safety capella.edu 10 years OTR,,,,,1.0,,,0.0,0.0,0.0,,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Na,10.0,,2.0,,,4.0,No,1.0,3.0,2.0,4.0,5.0,No,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,No,Yes,Yes,,,,,,,,,,,,,,,,,,,New late model junk junk junk,No,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,1,1,1,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,4.0,Drive truck owned by owner op,0.0,1.0,0.0,Owner-Operators
169,0b492176,3,,1.0,5.0,,,,,,2.0,,,0.0,0.0,0.0,,,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,,10.0,,2.0,,,3.0,,1.0,3.0,2.0,4.0,5.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,Natural gas,Electric,,,,,,,,,,,,,,,,,,,Operational ,,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
170,704bcc43,3,,1.0,3.0,Been a truck driver since 1996,,,,,1.0,,,0.0,0.0,0.0,,,2.0,4.0,3.0,3.0,2.0,3.0,2.0,,,10.0,,1.0,,,2.0,,1.0,3.0,2.0,4.0,5.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,collision avoidance systems,electric vehicles,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,,0,0,1,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
171,474e3f8c,3,,1.0,5.0,,,,,local and long haul,2.0,,,0.0,0.0,0.0,,,3.0,4.0,2.0,2.0,2.0,2.0,2.0,,,15.0,,2.0,,3.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,,1,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,1.0,1.0,0.0,Owner-Operators
172,0dcb67bb,3,,1.0,3.0,Been around the trucking industry my whole life. Worked in operations for 15 years prior to becoming a driver. Have now owned my own trucks for over 5 years.,,,,,1.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,,5.0,,3.0,,2.0,3.0,,1.0,4.0,3.0,5.0,2.0,Reliability,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,1,0,0,0,0,0,1,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,1.0,0.0,Owner-Operators
173,16261884,3,,1.0,5.0,I am a third generation owner operator.,,,,,2.0,,,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,10.0,,3.0,,,3.0,,1.0,3.0,5.0,2.0,4.0,None ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,,0,1,0,0,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
174,040e6808,3,,2.0,4.0,Yes my father and I had 7 trucks at one time from 1987-2006 and since then my father passed and I downsized to one truck and have been operating it ever since. I've been driving for 33 years ,,,"Long haul out to the Midwest from Colorado. Once in the Midwest I do about 5 State regional, Iowa, Illinois, Wisconsin, India. Michigan",,1.0,,,0.0,0.0,0.0,,,3.0,4.0,3.0,,,,,,,24.0,,5.0,In prior years we did mixed,3.0,3.0,No ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,1.0,0.0,Owner-Operators
175,f6302b31,3,,1.0,5.0,"none, 
help from others in the business world",,,,,2.0,,,0.0,0.0,0.0,,,2.0,3.0,2.0,4.0,4.0,2.0,2.0,,,5.0,,1.0,,,3.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,"This survey was not set up to define the real problems involved
only three answers is unacceptable as was this survey",0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,1,0,0,0,1,0,0,,1,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
176,6c556966,3,,1.0,5.0,Close to 4 million miles,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
177,fd093abd,3,,4.0,5.0,"30 years of experience 
",,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,1.0,1.0,0.0,Owner-Operators
178,a2126d37,3,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,1,< 100 vehicles,5.0,,0.0,0.0,0.0,Owner-Operators
179,5d378bd9,3,,4.0,4.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,1,< 100 vehicles,6.0,,0.0,0.0,0.0,Owner-Operators
180,b46a3b25,3,,4.0,3.0,Military driver. Cdl school. Having almost 1M safe driving miles.,,,,,1.0,,,0.0,0.0,0.0,,,,2.0,2.0,,,,2.0,,,,,4.0,,,3.0,,3.0,2.0,1.0,4.0,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,0.0,1.0,Owner-Operators
181,8e0fb14f,3,,1.0,2.0,,,,,,2.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,3.0,4.0,2.0,2.0,,,4.0,,2.0,,,1.0,,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
182,dd951a8b,3,,4.0,5.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,1,< 100 vehicles,5.0,,0.0,0.0,0.0,Owner-Operators
183,d0940a14,3,,1.0,5.0,I own the company ,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,0.0,1.0,Owner-Operators
184,02f9e78d,3,,1.0,5.0,,,,,,2.0,,,0.0,0.0,0.0,,,3.0,4.0,4.0,3.0,3.0,2.0,2.0,,,4.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,0.0,1.0,0.0,Owner-Operators
185,c753152b,3,,4.0,4.0,None no,,,Both on no,,2.0,,,0.0,0.0,0.0,Not buying,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,,,2.0,,3.0,3.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,0.0,0.0,Owner-Operators
186,a40986e1,3,,4.0,5.0,Been in Trucking for 48 years. I have been trained as a Smith System instructor. I have been a regional manager as well a company driver and o/o.,,,,,2.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,1.0,0.0,0.0,Owner-Operators
187,93060fdc,3,,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,1,< 100 vehicles,5.0,,0.0,0.0,0.0,Owner-Operators
188,6fa1ae30,3,,1.0,5.0,Owner-operator ,,,Long-haul/regional,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,1.0,,1.0,1.0,0.0,Owner-Operators
189,b0a54274,3,,1.0,4.0,Many seminars,,,Deliver manufacturing products abd do back hauls,,1.0,,,0.0,0.0,0.0,,,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,none,4.0,,4.0,,,3.0,No,1.0,2.0,4.0,3.0,5.0,,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,none,eld,none,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,1,0,0,0,1,1,0,,0,0,0,0,,,,,,,,,,,,0,0,< 100 vehicles,8.0,,0.0,1.0,0.0,Owner-Operators
190,e5c306cf,3,,1.0,5.0,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,1,0,< 100 vehicles,1.0,,1.0,1.0,0.0,Owner-Operators
191,768190c5,3,,4.0,5.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,1,< 100 vehicles,8.0,,0.0,0.0,0.0,Owner-Operators
192,16cd06c1,3,,3.0,3.0,Diesel mechanic / otr driver,,,,,2.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,6.0,,1.0,1.0,0.0,Owner-Operators
193,af129af0,3,,4.0,5.0,My main focus currently is driving g but I have been in operations several different times during my 40+hrs in the industry ,,,,,1.0,,,0.0,0.0,0.0,,,,4.0,3.0,4.0,4.0,3.0,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,0,0,< 100 vehicles,5.0,,0.0,1.0,0.0,Owner-Operators
